"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","hcnm","hct","no","no2","nox","o3","pm10","pm2.5","so2"
"10919","2007-06-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,3.62,26.62,NA,56.62,NA,NA,1
"10920","2007-06-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,2.46,30.75,NA,57.58,NA,NA,4.42
"10921","2007-06-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,1.75,18.62,NA,57,NA,NA,1.04
"10922","2007-06-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,7.04,44.83,NA,29.08,NA,NA,2.08
"10923","2007-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,12.37,45.11,NA,27.84,NA,NA,2
"10924","2007-06-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,3.54,41.12,NA,43.88,NA,NA,1.12
"10925","2007-06-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,4.12,45.96,NA,47.58,NA,NA,2.08
"10926","2007-06-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,5.46,45.25,NA,52.29,NA,NA,5.5
"10927","2007-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,2.83,41.96,NA,50,NA,NA,3.92
"10928","2007-06-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,2.67,29.17,NA,78.88,NA,NA,7.62
"10929","2007-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,3.21,34.96,NA,59.42,NA,NA,1.04
"10930","2007-06-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,4,34.47,NA,44.53,NA,NA,1.71
"10931","2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,55.62,NA,NA,2.12
"10932","2007-06-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,4.75,15.38,NA,60.46,NA,NA,1
"10933","2007-06-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,4,22.25,NA,58.58,NA,NA,1
"10934","2007-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,2.46,22.42,NA,53.46,NA,NA,1.96
"10935","2007-07-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,5,34.83,NA,53.46,NA,NA,4.25
"10936","2007-07-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,12.35,37.48,NA,45.13,NA,NA,3.48
"10937","2007-07-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,5.21,32.29,NA,48.92,NA,NA,1.5
"10938","2007-07-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,3.17,21.62,NA,45.79,NA,NA,2
"10939","2007-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,6.62,26.04,NA,44.83,NA,NA,2.38
"10940","2007-07-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,12.42,44.21,NA,36.25,NA,NA,2.96
"10941","2007-07-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,14.5,49.92,NA,39.29,NA,NA,3.38
"10942","2007-07-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,11.29,33.12,NA,38.33,NA,NA,3.92
"10943","2007-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,6.12,21.33,NA,47.17,NA,NA,3.54
"10944","2007-07-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,6.04,19.79,NA,52.75,NA,NA,2.88
"10945","2007-07-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,2.75,16.08,NA,51.96,NA,NA,3
"10946","2007-07-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,5.25,27.12,NA,42.79,NA,NA,3
"10947","2007-07-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,7.75,28.62,NA,44.04,NA,NA,3.21
"10948","2007-07-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,1.5,14.71,NA,53.67,NA,NA,3
"10949","2007-07-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,2.08,11.79,NA,78.92,NA,NA,3.42
"10950","2007-07-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,2.62,24.92,NA,74.92,NA,NA,4.04
"10951","2007-07-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,5.48,32.1,NA,48.46,NA,NA,3.08
"10952","2007-07-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,5.18,40.29,NA,50.04,NA,NA,1
"10953","2007-07-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,9.75,49.91,NA,46.83,NA,NA,1
"10954","2007-07-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,3.25,42.17,NA,42.33,NA,NA,1
"10955","2007-07-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,1.75,25.38,NA,45.67,NA,NA,NA
"10956","2007-07-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,2.58,19.17,NA,58.5,NA,NA,NA
"10957","2007-07-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,2.57,30.19,NA,57,NA,NA,NA
"10958","2007-07-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,4.42,23.21,NA,49,NA,NA,NA
"10959","2007-07-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,2.5,25.39,NA,49.72,NA,NA,1.38
"10960","2007-07-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,4.38,32.29,NA,44.96,NA,NA,1
"10961","2007-07-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,14.83,50.04,NA,39.21,NA,NA,2.25
"10962","2007-07-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,6.42,32.71,NA,55.46,NA,NA,1.29
"10963","2007-07-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,2,24.83,NA,62.29,NA,NA,1
"10964","2007-07-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,6.83,37.75,NA,39.88,NA,NA,1
"10965","2007-07-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,2.25,17.46,NA,46.33,NA,NA,1
"10966","2007-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,2.74,23,NA,44.17,NA,NA,1
"10967","2007-08-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,4.41,30.09,NA,48.23,NA,NA,1
"10968","2007-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,8.62,39.5,NA,62.71,NA,NA,2.25
"10969","2007-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,2.5,22.92,NA,79.83,NA,NA,1.04
"10970","2007-08-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,1.71,16.71,NA,66.67,NA,NA,1
"10971","2007-08-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,5.21,32.29,NA,57,NA,NA,1
"10972","2007-08-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62,33.04,NA,35.29,NA,NA,1
"10973","2007-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,21.92,NA,43.92,NA,NA,1
"10974","2007-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,33.12,NA,46.58,NA,NA,1.12
"10975","2007-08-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,26.25,NA,65.04,NA,NA,1
"10976","2007-08-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,34.62,NA,48.08,NA,NA,1
"10977","2007-08-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,26.42,NA,43.75,NA,NA,1.04
"10978","2007-08-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,28.25,NA,70.46,NA,NA,1
"10979","2007-08-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,10.62,40.96,NA,49.62,NA,NA,1.38
"10980","2007-08-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,4.46,20.83,NA,49.96,NA,NA,1.08
"10981","2007-08-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,5.54,31.88,NA,33.62,NA,NA,1
"10982","2007-08-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,5.5,28.71,NA,38.71,NA,NA,1
"10983","2007-08-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,1.88,16.92,NA,55.62,NA,NA,1
"10984","2007-08-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,3.88,27.33,NA,42.21,NA,NA,1
"10985","2007-08-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,5,26.17,NA,45.79,NA,NA,1
"10986","2007-08-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,2.54,14.58,NA,51.17,NA,NA,1
"10987","2007-08-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,4.04,26.58,NA,44.04,NA,NA,1
"10988","2007-08-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,4.33,30.88,NA,52.62,NA,NA,1
"10989","2007-08-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,2.17,27.75,NA,55.46,NA,NA,1
"10990","2007-08-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,1.25,26.33,NA,63.88,NA,NA,1
"10991","2007-08-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,5.92,37.58,NA,58.67,NA,NA,1
"10992","2007-08-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,53.96,86.88,NA,21.92,NA,NA,7.71
"10993","2007-08-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,59.21,81.21,NA,25.38,NA,NA,7.96
"10994","2007-08-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,10.79,63.83,NA,48.33,NA,NA,3.08
"10995","2007-08-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,5.71,28.79,NA,59.65,NA,NA,1
"10996","2007-08-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,3.12,28.88,NA,69.17,NA,NA,1.12
"10997","2007-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,5.12,34.12,NA,58.92,NA,NA,1
"10998","2007-09-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,6.92,45.54,NA,47.08,NA,NA,1.71
"10999","2007-09-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,6.5,37.46,NA,50.33,NA,NA,1.04
"11000","2007-09-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,3.96,34.83,NA,46.33,NA,NA,1.5
"11001","2007-09-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,8.08,41.96,NA,36.21,NA,NA,2.04
"11002","2007-09-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,18.79,50.58,NA,42.04,NA,NA,1.83
"11003","2007-09-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,23,54.21,NA,42.5,NA,NA,2.33
"11004","2007-09-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,5.5,33.04,NA,49.42,NA,NA,1.08
"11005","2007-09-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,3,24.29,NA,50.79,NA,NA,1
"11006","2007-09-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,3.88,30.92,NA,45.92,NA,NA,1
"11007","2007-09-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,1.75,21.12,NA,62.08,NA,NA,1
"11008","2007-09-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,2.25,22.38,NA,64.88,NA,NA,1
"11009","2007-09-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,2.74,25.74,NA,61.22,NA,NA,1
"11010","2007-09-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,3.75,33.75,NA,50.08,NA,NA,1
"11011","2007-09-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,12.12,50.17,NA,42.58,NA,NA,1.71
"11012","2007-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,21.75,52.08,NA,51.46,NA,NA,3.79
"11013","2007-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,11.71,38.75,NA,36.58,NA,NA,1.38
"11014","2007-09-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,7.08,33.88,NA,39.58,NA,NA,1.08
"11015","2007-09-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,7.08,27.38,NA,42.33,NA,NA,1
"11016","2007-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,3.42,36.25,NA,46.29,NA,NA,1
"11017","2007-09-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,13,58.75,NA,23.67,NA,NA,1.62
"11018","2007-09-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,8.62,36.75,NA,46.33,NA,NA,1.67
"11019","2007-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,1.92,15.25,NA,81.25,NA,NA,1
"11020","2007-09-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,15.75,48.71,NA,45.88,NA,NA,4
"11021","2007-09-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,15.88,47.25,NA,22.62,NA,NA,1.88
"11022","2007-09-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,8.75,35.83,NA,31.21,NA,NA,1.17
"11023","2007-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,5.54,29.17,NA,42.25,NA,NA,1.17
"11024","2007-09-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,7.5,29.08,NA,47.08,NA,NA,1.08
"11025","2007-09-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,21.04,61.96,NA,21.17,NA,NA,2.38
"11026","2007-09-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,22,44.58,NA,34.96,NA,NA,2.96
"11027","2007-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,34.17,49.79,NA,22.33,NA,NA,3.08
"11028","2007-10-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,20.12,37.75,NA,25.62,NA,NA,2.5
"11029","2007-10-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,2.21,31.38,NA,38.25,NA,NA,1
"11030","2007-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,21.17,48.17,NA,22.29,NA,NA,1.75
"11031","2007-10-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,12.83,39.46,NA,33.17,NA,NA,1.33
"11032","2007-10-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,6.04,31.92,NA,40.58,NA,NA,1.12
"11033","2007-10-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,11.04,35.46,NA,40.33,NA,NA,2.38
"11034","2007-10-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,21.44,55,NA,27.94,NA,NA,2.12
"11035","2007-10-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,6.23,40.77,NA,40.85,NA,NA,1
"11036","2007-10-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,8.29,35.95,NA,30,NA,NA,1
"11037","2007-10-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,4.25,43.5,NA,46.42,NA,NA,1
"11038","2007-10-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,4.46,31.75,NA,42.29,NA,NA,1
"11039","2007-10-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,16.79,43.96,NA,37.42,NA,NA,1.08
"11040","2007-10-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,20.96,52.54,NA,32.46,NA,NA,5.04
"11041","2007-10-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,33.21,54.67,NA,34.29,NA,NA,1.79
"11042","2007-10-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,20.58,50.79,NA,31.25,NA,NA,1.33
"11043","2007-10-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,3.87,29.7,NA,48.67,NA,NA,1
"11044","2007-10-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,14.79,46.96,NA,35.17,NA,NA,1.17
"11045","2007-10-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,21.92,51.21,NA,19.67,NA,NA,1.29
"11046","2007-10-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,10.12,35.67,NA,35.62,NA,NA,1.12
"11047","2007-10-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,6.33,25.17,NA,46.12,NA,NA,1
"11048","2007-10-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,44,50.08,NA,21.88,NA,NA,2.62
"11049","2007-10-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,22.79,55.92,NA,22.21,NA,NA,1.59
"11050","2007-10-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,5.46,37.46,NA,33.92,NA,NA,1
"11051","2007-10-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,17.71,41.54,NA,17.79,NA,NA,1
"11052","2007-10-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,10.62,32.17,NA,24.92,NA,NA,1
"11053","2007-10-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,14.67,38.46,NA,27.83,NA,NA,1
"11054","2007-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,37.71,53.79,NA,24.17,NA,NA,2.54
"11055","2007-10-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,40.12,56.58,NA,22.21,NA,NA,2
"11056","2007-10-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,22.71,47,NA,16.29,NA,NA,1.58
"11057","2007-10-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,35.12,51.12,NA,10.12,NA,NA,6.38
"11058","2007-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,12.29,30.88,NA,30.92,NA,NA,1.54
"11059","2007-11-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,51.75,55.79,NA,12.04,NA,NA,2.29
"11060","2007-11-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,44.79,52.79,NA,18,NA,NA,4.79
"11061","2007-11-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,27.42,45.25,NA,20.88,NA,NA,1
"11062","2007-11-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,33.58,43.54,NA,12.96,NA,NA,1.67
"11063","2007-11-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,14.62,35.38,NA,13.71,NA,NA,1
"11064","2007-11-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,19,36.92,NA,19.71,NA,NA,1.21
"11065","2007-11-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,58.88,55.46,NA,10.83,NA,NA,5.62
"11066","2007-11-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,27.62,48.5,NA,12.75,NA,NA,1.92
"11067","2007-11-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,18.29,35.71,NA,22,NA,NA,1.21
"11068","2007-11-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,20.29,40,NA,21.12,NA,NA,2.62
"11069","2007-11-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,60.39,70.48,NA,7.17,NA,NA,6.18
"11070","2007-11-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,33,65.71,NA,12.08,NA,NA,4.21
"11071","2007-11-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,28.58,47.5,NA,24.25,NA,NA,1.67
"11072","2007-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,13.92,41.62,NA,23.38,NA,NA,1.58
"11073","2007-11-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,23.75,44.79,NA,18.46,NA,NA,1.75
"11074","2007-11-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,40.04,42.96,NA,20.46,NA,NA,2.38
"11075","2007-11-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,63.21,56.71,NA,16.25,NA,NA,5.21
"11076","2007-11-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,NA,NA,179.88,86.83,NA,4.88,NA,NA,14.5
"11077","2007-11-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,118.04,95.62,NA,3,NA,NA,12.62
"11078","2007-11-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,NA,167.46,110.12,NA,2.08,NA,NA,16.29
"11079","2007-11-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,54.71,61.5,NA,2.33,NA,NA,6.25
"11080","2007-11-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,21.67,50.21,NA,4.38,NA,NA,1.12
"11081","2007-11-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,26.96,38.12,NA,8.08,NA,NA,1.58
"11082","2007-11-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,21.54,27.58,NA,18.92,NA,NA,2.71
"11083","2007-11-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,32.62,43.33,NA,14.25,NA,NA,1.88
"11084","2007-11-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,43.25,49.33,NA,11.54,NA,NA,2.54
"11085","2007-11-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,47.12,57.88,NA,7.75,NA,NA,3.71
"11086","2007-11-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,33.54,50.12,NA,6.75,NA,NA,2
"11087","2007-11-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,22.25,42.79,NA,12.58,NA,NA,1.25
"11088","2007-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,38.71,45.58,NA,14.08,NA,NA,2.54
"11089","2007-12-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,40.62,49.33,NA,11.71,NA,NA,5.17
